id	Year	Period	labor force participation rate	employment-population ratio	labor force	employment	unemployment	unemployment rate
44	2010	May	67.5	59.9	567916	503983	63933	11.3
44	2010	Jun	67.5	59.9	568033	503956	64077	11.3
44	2010	Jul	67.4	59.8	567869	503804	64065	11.3
44	2010	Aug	67.3	59.8	567424	503510	63914	11.3
44	2010	Sep	67.2	59.7	566704	503057	63647	11.2
44	2010	Oct	67.1	59.6	565780	502465	63315	11.2
44	2010	Nov	67	59.5	564740	501809	62931	11.1
44	2010	Dec	66.8	59.4	563679	501190	62489	11.1
44	2011	Jan	66.7	59.4	562727	500696	62031	11
44	2011	Feb	66.6	59.3	561956	500342	61614	11
44	2011	Mar	66.5	59.3	561290	500025	61265	10.9
44	2011	Apr	66.5	59.2	560646	499638	61008	10.9
44	2011	May	66.4	59.2	560052	499151	60901	10.9
44	2011	Jun	66.3	59.1	559558	498569	60989	10.9
44	2011	Jul	66.3	59	559187	497918	61269	11
44	2011	Aug	66.2	58.9	558961	497262	61699	11
44	2011	Sep	66.2	58.8	558926	496721	62205	11.1
44	2011	Oct	66.1	58.7	559077	496418	62659	11.2
44	2011	Nov	66.1	58.7	559300	496393	62907	11.2
44	2011	Dec	66.1	58.7	559436	496594	62842	11.2
44	2012	Jan	66.1	58.7	559376	496950	62426	11.2
44	2012	Feb	66.1	58.8	559086	497366	61720	11
44	2012	Mar	66	58.8	558645	497791	60854	10.9
44	2012	Apr	65.9	58.8	558234	498266	59968	10.7
44	2012	May	65.9	58.9	558003	498852	59151	10.6
44	2012	Jun	65.8	58.9	557986	499563	58423	10.5
44	2012	Jul	65.8	59	558147	500419	57728	10.3
44	2012	Aug	65.8	59.1	558414	501417	56997	10.2
44	2012	Sep	65.8	59.2	558651	502462	56189	10.1
44	2012	Oct	65.8	59.3	558715	503422	55293	9.9
44	2012	Nov	65.8	59.4	558557	504183	54374	9.7
44	2012	Dec	65.7	59.4	558181	504668	53513	9.6
44	2013	Jan	65.7	59.4	557653	504878	52775	9.5
44	2013	Feb	65.6	59.4	557115	504900	52215	9.4
44	2013	Mar	65.5	59.4	556680	504832	51848	9.3
44	2013	Apr	65.5	59.4	556398	504748	51650	9.3
44	2013	May	65.5	59.4	556300	504724	51576	9.3
44	2013	Jun	65.5	59.4	556409	504847	51562	9.3
44	2013	Jul	65.5	59.4	556682	505112	51570	9.3
44	2013	Aug	65.5	59.4	556982	505429	51553	9.3
44	2013	Sep	65.5	59.4	557190	505754	51436	9.2
44	2013	Oct	65.5	59.4	557269	506084	51185	9.2
44	2013	Nov	65.4	59.5	557240	506472	50768	9.1
44	2013	Dec	65.4	59.5	557167	507012	50155	9
44	2014	Jan	65.5	59.7	558138	508797	49341	8.8
44	2014	Feb	65.5	59.8	557926	509607	48319	8.7
44	2014	Mar	65.4	59.9	557675	510558	47117	8.4
44	2014	Apr	65.4	60	557385	511571	45814	8.2
44	2014	May	65.3	60.1	557041	512556	44485	8
44	2014	Jun	65.3	60.2	556644	513458	43186	7.8
44	2014	Jul	65.2	60.3	556231	514293	41938	7.5
44	2014	Aug	65.1	60.4	555912	515156	40756	7.3
44	2014	Sep	65.1	60.4	555710	516056	39654	7.1
44	2014	Oct	65	60.5	555568	516910	38658	7
44	2014	Nov	65	60.6	555424	517652	37772	6.8
44	2014	Dec	65	60.7	555298	518282	37016	6.7
44	2015	Jan	65	60.7	555165	518752	36413	6.6
44	2015	Feb	65	60.8	555238	519298	35940	6.5
44	2015	Mar	65	60.8	555376	519874	35502	6.4
44	2015	Apr	65	60.9	555442	520457	34985	6.3
44	2015	May	65	61	555324	520997	34327	6.2
44	2015	Jun	64.9	61	554996	521442	33554	6
44	2015	Jul	64.8	61	554507	521766	32741	5.9
44	2015	Aug	64.8	61	553938	521967	31971	5.8
44	2015	Sep	64.7	61	553433	522123	31310	5.7
44	2015	Oct	64.6	61	553167	522374	30793	5.6
44	2015	Nov	64.6	61.1	553188	522760	30428	5.5
44	2015	Dec	64.6	61.1	553375	523181	30194	5.5
44	2016	Jan	64.6	61.1	553553	523523	30030	5.4
44	2016	Feb	64.6	61.1	553657	523745	29912	5.4
44	2016	Mar	64.6	61.1	553684	523860	29824	5.4
44	2016	Apr	64.6	61.1	553676	523921	29755	5.4
44	2016	May	64.6	61.1	553680	523987	29693	5.4
44	2016	Jun	64.6	61.1	553669	524110	29559	5.3
44	2016	Jul	64.6	61.1	553569	524307	29262	5.3
44	2016	Aug	64.5	61.2	553355	524592	28763	5.2
44	2016	Sep	64.5	61.2	553057	524972	28085	5.1
44	2016	Oct	64.4	61.2	552689	525405	27284	4.9
44	2016	Nov	64.4	61.3	552313	525857	26456	4.8
44	2016	Dec	64.3	61.3	552018	526332	25686	4.7
44	2017	Jan	64.3	61.4	551878	526824	25054	4.5
44	2017	Feb	64.3	61.4	551909	527291	24618	4.5
44	2017	Mar	64.3	61.5	552083	527711	24372	4.4
44	2017	Apr	64.4	61.5	552359	528108	24251	4.4
44	2017	May	64.4	61.6	552663	528476	24187	4.4
44	2017	Jun	64.4	61.6	552966	528797	24169	4.4
44	2017	Jul	64.4	61.6	553296	529098	24198	4.4
44	2017	Aug	64.4	61.6	553598	529353	24245	4.4
44	2017	Sep	64.5	61.6	553818	529523	24295	4.4
44	2017	Oct	64.4	61.6	553970	529640	24330	4.4
44	2017	Nov	64.4	61.6	554085	529752	24333	4.4
44	2017	Dec	64.4	61.6	554218	529947	24271	4.4
44	2018	Jan	64.5	61.6	554379	530280	24099	4.3
44	2018	Feb	64.5	61.7	554530	530755	23775	4.3
44	2018	Mar	64.5	61.7	554642	531319	23323	4.2
44	2018	Apr	64.5	61.8	554697	531888	22809	4.1
44	2018	May	64.4	61.8	554686	532394	22292	4
44	2018	Jun	64.4	61.9	554610	532782	21828	3.9
44	2018	Jul	64.4	61.9	554488	533016	21472	3.9
44	2018	Aug	64.3	61.9	554421	533169	21252	3.8
44	2018	Sep	64.3	61.9	554473	533351	21122	3.8
44	2018	Oct	64.3	61.9	554613	533598	21015	3.8
44	2018	Nov	64.3	61.9	554770	533898	20872	3.8
44	2018	Dec	64.3	61.9	554849	534176	20673	3.7
44	2019	Jan	64.3	61.9	554803	534352	20451	3.7
44	2019	Feb	64.3	61.9	554644	534394	20250	3.7
44	2019	Mar	64.2	61.9	554436	534318	20118	3.6
44	2019	Apr	64.2	61.9	554273	534209	20064	3.6
44	2019	May	64.2	61.9	554268	534212	20056	3.6
44	2019	Jun	64.2	61.9	554515	534489	20026	3.6
44	2019	Jul	64.3	62	555092	535185	19907	3.6
44	2019	Aug	64.3	62	555753	536052	19701	3.5
44	2019	Sep	64.4	62.1	556431	536955	19476	3.5
44	2019	Oct	64.4	62.2	556922	537609	19313	3.5
44	2019	Nov	64.4	62.2	556972	537676	19296	3.5
44	2019	Dec	64.4	62.1	556912	537582	19330	3.5
44	2020	Jan	64.4	62.2	557583	538637	18946	3.4
44	2020	Feb	64.5	62.3	558452	539685	18767	3.4
45	2010	Jan	61.1	53.9	2145645	1894376	251269	11.7
45	2010	Feb	61.1	54	2149682	1898964	250718	11.7
45	2010	Mar	61.2	54.1	2152972	1904386	248586	11.5
45	2010	Apr	60.4	53.5	2155305	1909849	245456	11.4
45	2010	May	60.4	53.6	2156277	1914770	241507	11.2
45	2010	Jun	60.3	53.7	2156087	1918470	237617	11
45	2010	Jul	60.3	53.7	2155664	1920713	234951	10.9
45	2010	Aug	60.2	53.7	2155740	1921853	233887	10.8
45	2010	Sep	60.2	53.6	2156437	1922440	233997	10.9
45	2010	Oct	60.2	53.6	2157730	1923333	234397	10.9
45	2010	Nov	60.1	53.6	2159330	1925054	234276	10.8
45	2010	Dec	60.1	53.6	2161062	1927611	233451	10.8
45	2011	Jan	60.2	53.7	2163248	1930858	232390	10.7
45	2011	Feb	60.2	53.8	2165830	1934318	231512	10.7
45	2011	Mar	60.2	53.8	2168282	1937403	230879	10.6
45	2011	Apr	60.2	53.8	2170590	1939862	230728	10.6
45	2011	May	60.3	53.9	2173259	1941840	231419	10.6
45	2011	Jun	60.3	53.9	2176264	1943742	232522	10.7
45	2011	Jul	60.3	53.9	2179012	1945895	233117	10.7
45	2011	Aug	60.3	53.9	2180986	1948447	232539	10.7
45	2011	Sep	60.3	53.9	2181994	1951575	230419	10.6
45	2011	Oct	60.2	54	2182409	1955385	227024	10.4
45	2011	Nov	60.2	54	2182445	1959639	222806	10.2
45	2011	Dec	60.1	54.1	2182210	1963918	218292	10
45	2012	Jan	60	54.2	2182119	1968013	214106	9.8
45	2012	Feb	60	54.2	2182773	1971778	210995	9.7
45	2012	Mar	60	54.2	2184266	1974823	209443	9.6
45	2012	Apr	60	54.2	2185696	1977014	208682	9.5
45	2012	May	59.9	54.2	2186565	1978892	207673	9.5
45	2012	Jun	59.9	54.3	2186785	1981245	205540	9.4
45	2012	Jul	59.8	54.3	2186911	1984885	202026	9.2
45	2012	Aug	59.8	54.4	2187515	1989646	197869	9
45	2012	Sep	59.7	54.4	2188492	1994465	194027	8.9
45	2012	Oct	59.7	54.5	2188992	1998136	190856	8.7
45	2012	Nov	59.6	54.5	2188449	1999979	188470	8.6
45	2012	Dec	59.5	54.4	2186741	2000091	186650	8.5
45	2013	Jan	59.6	54.6	2194191	2009163	185028	8.4
45	2013	Feb	59.5	54.5	2191419	2008325	183094	8.4
45	2013	Mar	59.4	54.5	2189284	2008920	180364	8.2
45	2013	Apr	59.3	54.5	2188745	2011747	176998	8.1
45	2013	May	59.3	54.6	2189813	2016341	173472	7.9
45	2013	Jun	59.2	54.6	2191736	2021573	170163	7.8
45	2013	Jul	59.2	54.7	2193371	2026367	167004	7.6
45	2013	Aug	59.2	54.8	2193690	2030507	163183	7.4
45	2013	Sep	59.1	54.8	2192758	2034334	158424	7.2
45	2013	Oct	59	54.8	2191562	2038170	153392	7
45	2013	Nov	58.9	54.9	2191109	2042499	148610	6.8
45	2013	Dec	58.8	54.9	2191798	2047455	144343	6.6
45	2014	Jan	58.8	55	2192798	2052126	140672	6.4
45	2014	Feb	58.8	55.1	2195471	2057451	138020	6.3
45	2014	Mar	58.8	55.2	2199502	2062513	136989	6.2
45	2014	Apr	58.9	55.2	2204642	2066823	137819	6.3
45	2014	May	59	55.2	2210578	2070652	139926	6.3
45	2014	Jun	59.1	55.3	2217336	2074712	142624	6.4
45	2014	Jul	59.2	55.3	2224689	2079282	145407	6.5
45	2014	Aug	59.3	55.4	2232423	2084528	147895	6.6
45	2014	Sep	59.4	55.5	2239966	2090391	149575	6.7
45	2014	Oct	59.5	55.5	2246285	2096431	149854	6.7
45	2014	Nov	59.5	55.6	2250696	2101881	148815	6.6
45	2014	Dec	59.5	55.7	2253791	2106459	147332	6.5
45	2015	Jan	59.6	55.8	2260386	2113892	146494	6.5
45	2015	Feb	59.6	55.8	2263178	2117582	145596	6.4
45	2015	Mar	59.6	55.8	2266055	2121533	144522	6.4
45	2015	Apr	59.6	55.9	2268702	2126010	142692	6.3
45	2015	May	59.6	55.9	2270840	2130771	140069	6.2
45	2015	Jun	59.5	55.9	2272322	2135392	136930	6
45	2015	Jul	59.5	56	2273546	2139834	133712	5.9
45	2015	Aug	59.4	56	2275005	2144099	130906	5.8
45	2015	Sep	59.4	56.1	2276928	2148296	128632	5.6
45	2015	Oct	59.4	56.1	2279762	2152707	127055	5.6
45	2015	Nov	59.4	56.1	2283650	2157415	126235	5.5
45	2015	Dec	59.4	56.2	2287732	2162132	125600	5.5
45	2016	Jan	59.4	56.2	2291091	2166397	124694	5.4
45	2016	Feb	59.4	56.2	2293423	2169928	123495	5.4
45	2016	Mar	59.4	56.2	2294748	2172723	122025	5.3
45	2016	Apr	59.3	56.2	2295683	2175240	120443	5.2
45	2016	May	59.3	56.2	2296654	2177878	118776	5.2
45	2016	Jun	59.2	56.2	2297516	2180630	116886	5.1
45	2016	Jul	59.1	56.2	2298185	2183470	114715	5
45	2016	Aug	59.1	56.2	2298778	2186259	112519	4.9
45	2016	Sep	59	56.2	2299557	2188857	110700	4.8
45	2016	Oct	58.9	56.1	2300329	2191210	109119	4.7
45	2016	Nov	58.9	56.1	2300988	2193555	107433	4.7
45	2016	Dec	58.8	56.1	2301759	2196060	105699	4.6
45	2017	Jan	58.8	56.1	2302787	2198812	103975	4.5
45	2017	Feb	58.7	56.1	2303971	2201818	102153	4.4
45	2017	Mar	58.7	56.1	2305250	2204694	100556	4.4
45	2017	Apr	58.7	56.1	2306727	2207324	99403	4.3
45	2017	May	58.6	56.1	2308547	2209859	98688	4.3
45	2017	Jun	58.6	56.1	2310850	2212394	98456	4.3
45	2017	Jul	58.6	56.1	2313304	2214704	98600	4.3
45	2017	Aug	58.6	56.1	2315408	2216712	98696	4.3
45	2017	Sep	58.6	56.1	2317122	2218754	98368	4.2
45	2017	Oct	58.5	56.1	2318668	2221181	97487	4.2
45	2017	Nov	58.5	56.1	2320154	2224179	95975	4.1
45	2017	Dec	58.5	56.1	2321646	2228024	93622	4
45	2018	Jan	58.4	56.2	2323502	2232819	90683	3.9
45	2018	Feb	58.4	56.2	2325939	2238369	87570	3.8
45	2018	Mar	58.4	56.3	2328663	2244195	84468	3.6
45	2018	Apr	58.4	56.4	2331110	2249393	81717	3.5
45	2018	May	58.4	56.4	2333214	2253422	79792	3.4
45	2018	Jun	58.4	56.4	2335368	2256694	78674	3.4
45	2018	Jul	58.4	56.4	2338109	2260018	78091	3.3
45	2018	Aug	58.4	56.5	2341903	2264006	77897	3.3
45	2018	Sep	58.4	56.5	2346596	2268697	77899	3.3
45	2018	Oct	58.5	56.6	2351941	2273860	78081	3.3
45	2018	Nov	58.6	56.6	2357630	2279069	78561	3.3
45	2018	Dec	58.6	56.7	2363064	2283671	79393	3.4
45	2019	Jan	58.7	56.7	2367422	2287166	80256	3.4
45	2019	Feb	58.7	56.7	2370060	2289490	80570	3.4
45	2019	Mar	58.6	56.7	2371243	2291362	79881	3.4
45	2019	Apr	58.6	56.7	2371542	2293871	77671	3.3
45	2019	May	58.5	56.7	2371610	2297752	73858	3.1
45	2019	Jun	58.4	56.7	2372211	2303048	69163	2.9
45	2019	Jul	58.4	56.8	2374220	2309920	64300	2.7
45	2019	Aug	58.4	56.9	2376923	2316783	60140	2.5
45	2019	Sep	58.4	57	2380292	2322842	57450	2.4
45	2019	Oct	58.4	57	2383056	2326812	56244	2.4
45	2019	Nov	58.3	56.9	2383533	2326821	56712	2.4
45	2019	Dec	58.2	56.8	2383297	2326018	57279	2.4
45	2020	Jan	58.3	56.9	2387096	2330497	56599	2.4
45	2020	Feb	58.3	56.9	2391831	2333217	58614	2.5
46	2010	Jan	71.1	67.4	441836	419084	22752	5.1
46	2010	Feb	71	67.3	441620	418975	22645	5.1
46	2010	Mar	70.9	67.3	441460	419069	22391	5.1
46	2010	Apr	71.6	68	441349	419274	22075	5
46	2010	May	71.6	68	441263	419478	21785	4.9
46	2010	Jun	71.5	68	441191	419615	21576	4.9
46	2010	Jul	71.4	67.9	441139	419657	21482	4.9
46	2010	Aug	71.3	67.9	441133	419628	21505	4.9
46	2010	Sep	71.3	67.8	441175	419549	21626	4.9
46	2010	Oct	71.2	67.7	441234	419429	21805	4.9
46	2010	Nov	71.2	67.6	441279	419273	22006	5
46	2010	Dec	71.1	67.6	441300	419108	22192	5
46	2011	Jan	71.1	67.5	441272	418997	22275	5
46	2011	Feb	71	67.4	441179	418972	22207	5
46	2011	Mar	70.9	67.4	441026	419051	21975	5
46	2011	Apr	70.9	67.4	440858	419228	21630	4.9
46	2011	May	70.8	67.4	440727	419481	21246	4.8
46	2011	Jun	70.7	67.4	440642	419761	20881	4.7
46	2011	Jul	70.7	67.4	440627	420059	20568	4.7
46	2011	Aug	70.6	67.3	440691	420389	20302	4.6
46	2011	Sep	70.5	67.3	440813	420740	20073	4.6
46	2011	Oct	70.4	67.3	440931	421072	19859	4.5
46	2011	Nov	70.4	67.3	441021	421389	19632	4.5
46	2011	Dec	70.3	67.2	441098	421695	19403	4.4
46	2012	Jan	70.3	67.2	441209	422007	19202	4.4
46	2012	Feb	70.2	67.2	441386	422317	19069	4.3
46	2012	Mar	70.2	67.2	441604	422584	19020	4.3
46	2012	Apr	70.2	67.1	441843	422801	19042	4.3
46	2012	May	70.1	67.1	442106	422989	19117	4.3
46	2012	Jun	70.1	67	442401	423183	19218	4.3
46	2012	Jul	70.1	67	442705	423437	19268	4.4
46	2012	Aug	70	67	442971	423775	19196	4.3
46	2012	Sep	70	67	443188	424200	18988	4.3
46	2012	Oct	69.9	67	443337	424686	18651	4.2
46	2012	Nov	69.9	67	443353	425088	18265	4.1
46	2012	Dec	69.8	67	443215	425308	17907	4
46	2013	Jan	69.7	66.9	442860	425254	17606	4
46	2013	Feb	69.6	66.9	442604	425231	17373	3.9
46	2013	Mar	69.5	66.8	442425	425222	17203	3.9
46	2013	Apr	69.5	66.8	442384	425312	17072	3.9
46	2013	May	69.4	66.7	442478	425520	16958	3.8
46	2013	Jun	69.4	66.7	442689	425837	16852	3.8
46	2013	Jul	69.3	66.7	442951	426207	16744	3.8
46	2013	Aug	69.3	66.7	443230	426610	16620	3.7
46	2013	Sep	69.3	66.8	443529	427061	16468	3.7
46	2013	Oct	69.3	66.8	443854	427557	16297	3.7
46	2013	Nov	69.4	66.8	444225	428094	16131	3.6
46	2013	Dec	69.4	66.9	444624	428645	15979	3.6
46	2014	Jan	69.4	66.9	445072	429208	15864	3.6
46	2014	Feb	69.4	67	445400	429618	15782	3.5
46	2014	Mar	69.4	67	445688	429987	15701	3.5
46	2014	Apr	69.4	67	445936	430343	15593	3.5
46	2014	May	69.4	67	446170	430747	15423	3.5
46	2014	Jun	69.4	67	446417	431207	15210	3.4
46	2014	Jul	69.4	67.1	446714	431682	15032	3.4
46	2014	Aug	69.4	67.1	447072	432127	14945	3.3
46	2014	Sep	69.4	67.1	447431	432494	14937	3.3
46	2014	Oct	69.4	67.1	447762	432790	14972	3.3
46	2014	Nov	69.4	67.1	448053	433078	14975	3.3
46	2014	Dec	69.5	67.1	448322	433416	14906	3.3
46	2015	Jan	69.5	67.2	448587	433802	14785	3.3
46	2015	Feb	69.5	67.2	448926	434288	14638	3.3
46	2015	Mar	69.5	67.3	449292	434793	14499	3.2
46	2015	Apr	69.6	67.3	449621	435239	14382	3.2
46	2015	May	69.5	67.3	449854	435572	14282	3.2
46	2015	Jun	69.5	67.3	449963	435802	14161	3.1
46	2015	Jul	69.5	67.3	449992	436011	13981	3.1
46	2015	Aug	69.4	67.3	450016	436266	13750	3.1
46	2015	Sep	69.4	67.3	450107	436606	13501	3
46	2015	Oct	69.3	67.3	450291	437020	13271	2.9
46	2015	Nov	69.3	67.3	450559	437475	13084	2.9
46	2015	Dec	69.3	67.3	450862	437914	12948	2.9
46	2016	Jan	69.3	67.3	451130	438270	12860	2.9
46	2016	Feb	69.3	67.3	451361	438525	12836	2.8
46	2016	Mar	69.3	67.3	451611	438723	12888	2.9
46	2016	Apr	69.3	67.3	451947	438929	13018	2.9
46	2016	May	69.3	67.2	452368	439160	13208	2.9
46	2016	Jun	69.3	67.2	452822	439405	13417	3
46	2016	Jul	69.3	67.2	453237	439630	13607	3
46	2016	Aug	69.3	67.2	453555	439790	13765	3
46	2016	Sep	69.2	67.1	453770	439870	13900	3.1
46	2016	Oct	69.2	67	453880	439859	14021	3.1
46	2016	Nov	69.1	66.9	453963	439833	14130	3.1
46	2016	Dec	69.1	66.9	454122	439900	14222	3.1
46	2017	Jan	69	66.9	454425	440134	14291	3.1
46	2017	Feb	69	66.9	454822	440485	14337	3.2
46	2017	Mar	69	66.9	455220	440838	14382	3.2
46	2017	Apr	69	66.9	455580	441133	14447	3.2
46	2017	May	69	66.8	455900	441358	14542	3.2
46	2017	Jun	69	66.8	456183	441520	14663	3.2
46	2017	Jul	69	66.7	456433	441644	14789	3.2
46	2017	Aug	69	66.7	456677	441802	14875	3.3
46	2017	Sep	68.9	66.7	456949	442057	14892	3.3
46	2017	Oct	68.9	66.7	457283	442454	14829	3.2
46	2017	Nov	68.9	66.7	457627	442897	14730	3.2
46	2017	Dec	68.9	66.7	457922	443288	14634	3.2
46	2018	Jan	69	66.8	458170	443624	14546	3.2
46	2018	Feb	68.9	66.8	458394	443930	14464	3.2
46	2018	Mar	68.9	66.8	458607	444237	14370	3.1
46	2018	Apr	68.9	66.8	458801	444552	14249	3.1
46	2018	May	68.9	66.8	459001	444878	14123	3.1
46	2018	Jun	68.9	66.8	459232	445222	14010	3.1
46	2018	Jul	68.9	66.8	459510	445595	13915	3
46	2018	Aug	68.9	66.8	459843	445991	13852	3
46	2018	Sep	68.9	66.8	460219	446385	13834	3
46	2018	Oct	68.9	66.8	460622	446743	13879	3
46	2018	Nov	68.9	66.8	461020	447039	13981	3
46	2018	Dec	68.9	66.8	461384	447254	14130	3.1
46	2019	Jan	68.9	66.8	461674	447348	14326	3.1
46	2019	Feb	68.9	66.8	461922	447375	14547	3.1
46	2019	Mar	68.9	66.7	462185	447414	14771	3.2
46	2019	Apr	68.9	66.7	462504	447528	14976	3.2
46	2019	May	68.9	66.7	462916	447776	15140	3.3
46	2019	Jun	69	66.7	463467	448192	15275	3.3
46	2019	Jul	69	66.7	464203	448786	15417	3.3
46	2019	Aug	69.1	66.8	464900	449335	15565	3.3
46	2019	Sep	69.1	66.8	465518	449811	15707	3.4
46	2019	Oct	69.1	66.8	465907	450107	15800	3.4
46	2019	Nov	69	66.7	465885	450090	15795	3.4
46	2019	Dec	69	66.7	465805	450033	15772	3.4
46	2020	Jan	69	66.7	466500	450689	15811	3.4
46	2020	Feb	69.1	66.8	467060	451455	15605	3.3
47	2010	Jan	62.4	55.9	3054356	2735355	319001	10.4
47	2010	Feb	62.6	56.2	3066213	2750126	316087	10.3
47	2010	Mar	62.7	56.4	3075346	2764750	310596	10.1
47	2010	Apr	62.7	56.5	3081216	2777976	303240	9.8
47	2010	May	62.7	56.7	3084496	2789401	295095	9.6
47	2010	Jun	62.7	56.8	3086643	2798311	288332	9.3
47	2010	Jul	62.7	56.9	3089678	2804779	284899	9.2
47	2010	Aug	62.7	56.9	3094806	2809696	285110	9.2
47	2010	Sep	62.8	57	3101550	2813356	288194	9.3
47	2010	Oct	62.9	57	3109106	2816726	292380	9.4
47	2010	Nov	63	57	3115946	2820233	295713	9.5
47	2010	Dec	63	57	3120787	2823808	296979	9.5
47	2011	Jan	63.1	57.1	3124117	2827712	296405	9.5
47	2011	Feb	63.1	57.1	3126043	2831472	294571	9.4
47	2011	Mar	63	57.1	3126059	2834304	291755	9.3
47	2011	Apr	63	57.1	3124545	2835688	288857	9.2
47	2011	May	62.9	57.1	3123126	2836330	286796	9.2
47	2011	Jun	62.8	57.1	3122863	2837671	285192	9.1
47	2011	Jul	62.8	57.1	3124288	2841152	283136	9.1
47	2011	Aug	62.8	57.2	3126729	2846814	279915	9
47	2011	Sep	62.8	57.3	3128516	2853571	274945	8.8
47	2011	Oct	62.7	57.3	3128135	2859767	268368	8.6
47	2011	Nov	62.6	57.4	3124159	2863611	260548	8.3
47	2011	Dec	62.4	57.3	3116606	2864164	252442	8.1
47	2012	Jan	62.2	57.3	3107367	2861807	245560	7.9
47	2012	Feb	62	57.1	3099614	2858152	241462	7.8
47	2012	Mar	61.8	57	3095423	2854380	241043	7.8
47	2012	Apr	61.8	56.9	3094396	2851425	242971	7.9
47	2012	May	61.8	56.9	3096056	2850683	245373	7.9
47	2012	Jun	61.8	56.9	3099123	2852564	246559	8
47	2012	Jul	61.8	56.9	3101941	2856431	245510	7.9
47	2012	Aug	61.8	56.9	3104165	2861135	243030	7.8
47	2012	Sep	61.8	57	3106102	2865405	240697	7.7
47	2012	Oct	61.7	57	3106890	2867305	239585	7.7
47	2012	Nov	61.7	56.9	3106236	2865816	240420	7.7
47	2012	Dec	61.6	56.8	3104212	2861299	242913	7.8
47	2013	Jan	61.5	56.6	3100704	2854608	246096	7.9
47	2013	Feb	61.4	56.4	3096126	2847440	248686	8
47	2013	Mar	61.2	56.3	3091218	2841783	249435	8.1
47	2013	Apr	61.1	56.2	3087054	2838906	248148	8
47	2013	May	61	56.1	3082793	2837130	245663	8
47	2013	Jun	60.8	56	3077449	2834469	242980	7.9
47	2013	Jul	60.6	55.9	3070706	2830075	240631	7.8
47	2013	Aug	60.4	55.7	3061555	2824144	237411	7.8
47	2013	Sep	60.1	55.6	3050317	2817923	232394	7.6
47	2013	Oct	59.9	55.4	3039438	2813191	226247	7.4
47	2013	Nov	59.7	55.3	3030812	2811106	219706	7.2
47	2013	Dec	59.5	55.3	3024807	2811443	213364	7.1
47	2014	Jan	59.4	55.4	3022944	2815933	207011	6.8
47	2014	Feb	59.4	55.4	3021307	2818558	202749	6.7
47	2014	Mar	59.3	55.4	3020503	2819891	200612	6.6
47	2014	Apr	59.2	55.3	3019514	2818976	200538	6.6
47	2014	May	59.2	55.2	3018414	2817145	201269	6.7
47	2014	Jun	59.1	55.2	3018281	2816610	201671	6.7
47	2014	Jul	59.1	55.2	3019151	2817933	201218	6.7
47	2014	Aug	59.1	55.2	3021685	2821566	200119	6.6
47	2014	Sep	59.1	55.3	3026100	2827381	198719	6.6
47	2014	Oct	59.2	55.3	3031307	2834731	196576	6.5
47	2014	Nov	59.2	55.5	3036539	2842886	193653	6.4
47	2014	Dec	59.3	55.6	3042288	2851565	190723	6.3
47	2015	Jan	59.3	55.6	3044305	2855925	188380	6.2
47	2015	Feb	59.4	55.7	3050181	2863732	186449	6.1
47	2015	Mar	59.4	55.8	3055134	2870784	184350	6
47	2015	Apr	59.5	55.9	3058341	2876668	181673	5.9
47	2015	May	59.4	56	3059076	2880667	178409	5.8
47	2015	Jun	59.3	55.9	3057336	2882651	174685	5.7
47	2015	Jul	59.2	55.9	3054771	2883967	170804	5.6
47	2015	Aug	59.2	55.9	3053271	2886391	166880	5.5
47	2015	Sep	59.1	56	3054163	2891506	162657	5.3
47	2015	Oct	59.1	56.1	3058683	2900304	158379	5.2
47	2015	Nov	59.2	56.3	3066564	2912026	154538	5
47	2015	Dec	59.4	56.5	3075769	2924671	151098	4.9
47	2016	Jan	59.5	56.6	3084435	2936397	148038	4.8
47	2016	Feb	59.6	56.8	3091802	2946061	145741	4.7
47	2016	Mar	59.7	56.9	3098004	2953586	144418	4.7
47	2016	Apr	59.7	56.9	3104148	2959792	144356	4.7
47	2016	May	59.8	57	3111430	2965923	145507	4.7
47	2016	Jun	59.9	57.1	3120065	2972794	147271	4.7
47	2016	Jul	60.1	57.2	3129351	2980473	148878	4.8
47	2016	Aug	60.2	57.3	3138109	2988032	150077	4.8
47	2016	Sep	60.2	57.3	3145290	2994393	150897	4.8
47	2016	Oct	60.3	57.4	3150157	2999227	150930	4.8
47	2016	Nov	60.3	57.4	3153153	3003560	149593	4.7
47	2016	Dec	60.2	57.4	3155303	3008622	146681	4.6
47	2017	Jan	60.2	57.5	3157342	3014969	142373	4.5
47	2017	Feb	60.2	57.6	3159650	3022805	136845	4.3
47	2017	Mar	60.2	57.7	3162582	3031826	130756	4.1
47	2017	Apr	60.3	57.9	3167000	3042293	124707	3.9
47	2017	May	60.3	58.1	3173238	3054059	119179	3.8
47	2017	Jun	60.4	58.2	3180801	3065895	114906	3.6
47	2017	Jul	60.5	58.4	3189009	3076714	112295	3.5
47	2017	Aug	60.6	58.5	3196661	3085631	111030	3.5
47	2017	Sep	60.7	58.6	3202968	3092243	110725	3.5
47	2017	Oct	60.7	58.6	3207815	3096685	111130	3.5
47	2017	Nov	60.7	58.6	3211390	3099333	112057	3.5
47	2017	Dec	60.7	58.6	3214570	3101384	113186	3.5
47	2018	Jan	60.7	58.6	3218699	3104315	114384	3.6
47	2018	Feb	60.8	58.6	3224656	3109171	115485	3.6
47	2018	Mar	60.9	58.7	3231944	3115677	116267	3.6
